order_id,customer_id,order_date,channel,branch_name,state
2120,1718,2024-10-24,In-Store,San Francisco Store,California
2121,2293,2023-12-31,In-Store,San Francisco Store,California
2122,1502,2025-07-11,In-Store,Miami Store,Florida
2123,309,2023-04-23,Online,Miami Store,Florida
2124,231,2023-06-25,Online,San Francisco Store,California
2125,155,2025-07-24,In-Store,Miami Store,Florida
2126,1199,2024-01-17,In-Store,San Francisco Store,California
2127,115,2023-11-02,Online,San Francisco Store,California
2128,1414,2024-08-24,Online,San Francisco Store,California
2129,311,2023-12-09,Online,Los Angeles Store,California
2130,993,2023-06-05,In-Store,Miami Store,Florida
2131,2348,2024-12-12,Online,Houston Store,Texas
2132,1042,2025-12-14,Online,Houston Store,Texas
2133,12,2024-02-07,In-Store,Miami Store,Florida
2134,1428,2024-09-05,Online,San Francisco Store,California
2135,2280,2025-03-07,Online,Houston Store,Texas
2136,2014,2024-09-14,Online,Houston Store,Texas
2137,730,2024-08-25,In-Store,Miami Store,Florida
2138,1302,2023-06-26,In-Store,Houston Store,Texas
2139,1377,2024-03-24,In-Store,San Francisco Store,California
2140,2037,2025-01-12,In-Store,Miami Store,Florida
2141,2351,2023-10-28,In-Store,San Francisco Store,California
2142,541,2024-12-07,In-Store,Houston Store,Texas
2143,77,2023-11-03,In-Store,Houston Store,Texas
2144,24,2025-01-20,Online,San Francisco Store,California
2145,1039,2025-05-18,Online,Los Angeles Store,California
2146,676,2023-08-02,In-Store,Houston Store,Texas
2147,2395,2024-04-27,Online,Los Angeles Store,California
2148,172,2025-12-26,Online,Houston Store,Texas
2149,1893,2023-05-13,In-Store,Los Angeles Store,California
2150,489,2024-05-26,Online,Los Angeles Store,California
2151,1486,2023-07-30,Online,Los Angeles Store,California
2152,2426,2025-09-14,Online,San Francisco Store,California
2153,2420,2025-09-13,Online,Los Angeles Store,California
2154,757,2024-12-17,Online,Los Angeles Store,California
2155,2430,2023-09-10,In-Store,Los Angeles Store,California
2156,155,2023-02-07,In-Store,Houston Store,Texas
2157,257,2025-12-02,In-Store,Los Angeles Store,California
2158,1780,2024-09-20,Online,Houston Store,Texas
2159,674,2025-09-13,In-Store,Los Angeles Store,California
2160,2116,2023-02-15,Online,Los Angeles Store,California
2161,2392,2023-11-01,Online,San Francisco Store,California
2162,673,2023-08-21,Online,Houston Store,Texas
2163,2439,2023-09-02,Online,Los Angeles Store,California
2164,1473,2025-01-29,In-Store,Houston Store,Texas
2165,259,2025-04-18,In-Store,Houston Store,Texas
2166,307,2023-06-07,Online,Miami Store,Florida
2167,1119,2025-10-21,In-Store,San Francisco Store,California
2168,246,2023-08-05,Online,San Francisco Store,California
2169,1659,2025-07-16,In-Store,San Francisco Store,California
2170,187,2024-05-21,In-Store,Miami Store,Florida
2171,1798,2025-01-30,Online,Miami Store,Florida
2172,925,2025-06-22,In-Store,San Francisco Store,California
2173,785,2024-08-03,Online,Miami Store,Florida
2174,1596,2025-11-19,In-Store,Miami Store,Florida
2175,2456,2024-09-18,Online,Miami Store,Florida
2176,1361,2024-06-03,Online,San Francisco Store,California
2177,341,2023-10-02,In-Store,San Francisco Store,California
2178,563,2024-05-06,In-Store,San Francisco Store,California
2179,651,2025-04-06,Online,Miami Store,Florida
2180,1194,2025-08-08,In-Store,San Francisco Store,California
2181,69,2025-07-14,In-Store,Miami Store,Florida
2182,1584,2025-04-26,Online,Los Angeles Store,California
2183,2429,2025-11-25,Online,Miami Store,Florida
2184,2105,2025-12-03,In-Store,Houston Store,Texas
2185,1301,2023-02-08,Online,San Francisco Store,California
2186,1123,2023-08-27,Online,San Francisco Store,California
2187,916,2025-11-02,Online,Houston Store,Texas
2188,2373,2023-05-02,In-Store,Miami Store,Florida
2189,461,2023-05-24,In-Store,Los Angeles Store,California
2190,2227,2024-11-14,Online,Houston Store,Texas
2191,844,2024-03-30,In-Store,Houston Store,Texas
2192,574,2024-01-03,Online,Miami Store,Florida
2193,119,2025-01-28,In-Store,San Francisco Store,California
2194,646,2023-09-04,Online,Miami Store,Florida
2195,1479,2025-07-11,Online,Houston Store,Texas
2196,2074,2025-12-04,In-Store,Houston Store,Texas
2197,1514,2025-02-03,Online,San Francisco Store,California
2198,2032,2024-01-10,In-Store,San Francisco Store,California
2199,1032,2023-07-26,In-Store,San Francisco Store,California
2200,969,2024-06-02,Online,Miami Store,Florida
2201,2011,2023-08-30,Online,San Francisco Store,California
2202,1540,2025-03-29,In-Store,Houston Store,Texas
2203,2197,2023-10-29,Online,Houston Store,Texas
2204,1512,2024-12-01,Online,Los Angeles Store,California
2205,1049,2023-10-15,Online,Miami Store,Florida
2206,655,2023-06-03,Online,Los Angeles Store,California
2207,1955,2024-02-27,Online,Houston Store,Texas
2208,555,2025-04-29,In-Store,Los Angeles Store,California
2209,425,2023-02-19,In-Store,Houston Store,Texas
2210,293,2024-07-17,Online,Los Angeles Store,California
2211,1209,2025-05-03,Online,San Francisco Store,California
2212,431,2025-06-01,Online,Los Angeles Store,California
2213,317,2024-10-23,In-Store,San Francisco Store,California
2214,398,2024-07-18,Online,San Francisco Store,California
2215,1348,2023-08-01,In-Store,Miami Store,Florida
2216,1589,2025-12-25,In-Store,San Francisco Store,California
2217,596,2025-03-21,In-Store,San Francisco Store,California
2218,2124,2025-04-29,Online,Los Angeles Store,California
2219,1944,2025-05-30,In-Store,Houston Store,Texas
2220,916,2025-12-24,Online,Miami Store,Florida
2221,1256,2023-11-30,In-Store,San Francisco Store,California
2222,976,2023-02-01,Online,Miami Store,Florida
2223,1076,2025-05-17,In-Store,Los Angeles Store,California
2224,1245,2025-06-16,Online,San Francisco Store,California
2225,1452,2024-08-23,In-Store,Los Angeles Store,California
2226,1167,2025-09-14,Online,Miami Store,Florida
2227,2029,2024-08-21,Online,Los Angeles Store,California
2228,363,2024-06-03,Online,Miami Store,Florida
2229,2430,2025-05-18,Online,Los Angeles Store,California
2230,2319,2023-01-16,In-Store,Miami Store,Florida
2231,2346,2023-10-10,In-Store,Houston Store,Texas
2232,234,2023-12-27,Online,Los Angeles Store,California
2233,1732,2025-11-24,In-Store,Los Angeles Store,California
2234,27,2023-04-23,Online,Houston Store,Texas
2235,1495,2023-11-04,Online,Houston Store,Texas
2236,93,2025-08-16,In-Store,Los Angeles Store,California
2237,309,2025-12-12,Online,Houston Store,Texas
2238,52,2025-04-13,Online,San Francisco Store,California
2239,319,2023-08-30,In-Store,Miami Store,Florida
2240,1993,2023-01-31,Online,Miami Store,Florida
2241,181,2024-12-04,Online,Miami Store,Florida
2242,1593,2025-05-18,Online,San Francisco Store,California
2243,647,2023-08-21,Online,Houston Store,Texas
2244,1962,2025-11-23,In-Store,Houston Store,Texas
2245,1284,2025-08-08,In-Store,Los Angeles Store,California
2246,2245,2023-02-28,In-Store,Houston Store,Texas
2247,2303,2025-02-09,Online,Los Angeles Store,California
2248,2025,2024-12-18,Online,San Francisco Store,California
2249,336,2023-10-29,In-Store,Miami Store,Florida
2250,1577,2025-03-13,Online,Miami Store,Florida
2251,1526,2025-06-15,Online,Miami Store,Florida
2252,990,2023-04-22,Online,Houston Store,Texas
2253,1279,2023-11-13,Online,Los Angeles Store,California
2254,514,2024-10-29,In-Store,Los Angeles Store,California
2255,2030,2024-11-20,In-Store,San Francisco Store,California
2256,242,2023-01-18,In-Store,Houston Store,Texas
2257,2197,2025-02-16,Online,San Francisco Store,California
2258,1734,2023-12-26,In-Store,Los Angeles Store,California
2259,2260,2023-11-28,In-Store,Los Angeles Store,California
2260,668,2024-06-11,Online,Miami Store,Florida
2261,594,2023-01-12,Online,Houston Store,Texas
2262,2179,2023-07-31,In-Store,Los Angeles Store,California
2263,256,2024-10-02,In-Store,Miami Store,Florida
2264,1503,2023-10-10,In-Store,Houston Store,Texas
2265,561,2025-02-18,In-Store,San Francisco Store,California
2266,2111,2025-11-19,Online,Houston Store,Texas
2267,1335,2025-10-29,In-Store,Houston Store,Texas
2268,407,2024-11-07,In-Store,Los Angeles Store,California
2269,1861,2024-12-05,Online,Los Angeles Store,California
2270,2063,2024-03-01,In-Store,Houston Store,Texas
2271,1711,2024-08-13,Online,Los Angeles Store,California
2272,259,2023-04-01,Online,Los Angeles Store,California
2273,723,2024-03-31,Online,Los Angeles Store,California
2274,1283,2024-03-19,In-Store,Miami Store,Florida
2275,614,2023-03-20,In-Store,Miami Store,Florida
2276,1695,2025-07-15,Online,Houston Store,Texas
2277,1979,2023-04-13,In-Store,Los Angeles Store,California
2278,813,2024-09-14,In-Store,Miami Store,Florida
2279,1787,2025-09-16,Online,Houston Store,Texas
2280,331,2023-08-22,Online,Los Angeles Store,California
2281,2213,2024-10-05,In-Store,San Francisco Store,California
2282,1217,2025-02-28,Online,Los Angeles Store,California
2283,1545,2024-01-22,In-Store,Los Angeles Store,California
2284,1398,2025-04-26,In-Store,Miami Store,Florida
2285,387,2023-02-07,In-Store,Houston Store,Texas
2286,1519,2023-08-29,In-Store,Houston Store,Texas
2287,1818,2025-11-15,Online,Miami Store,Florida
2288,1818,2024-07-15,Online,Los Angeles Store,California
2289,1815,2025-03-16,Online,San Francisco Store,California
2290,2376,2023-10-25,Online,Los Angeles Store,California
2291,1516,2025-03-15,In-Store,Los Angeles Store,California
2292,1241,2023-06-03,In-Store,San Francisco Store,California
2293,320,2025-01-01,Online,Miami Store,Florida
2294,399,2024-04-12,In-Store,Houston Store,Texas
2295,1915,2023-02-18,In-Store,Miami Store,Florida
2296,105,2023-02-15,In-Store,Miami Store,Florida
2297,696,2025-02-18,Online,Los Angeles Store,California
2298,330,2023-03-23,Online,Houston Store,Texas
2299,660,2025-12-03,Online,Houston Store,Texas
2300,821,2025-08-12,In-Store,Miami Store,Florida
2301,1973,2023-09-30,Online,San Francisco Store,California
2302,1794,2024-01-29,Online,Miami Store,Florida
2303,2362,2025-02-28,Online,San Francisco Store,California
2304,462,2024-08-17,Online,Houston Store,Texas
2305,1608,2023-02-27,Online,Miami Store,Florida
2306,1676,2024-07-18,Online,Los Angeles Store,California
2307,2458,2023-01-01,In-Store,Miami Store,Florida
2308,2075,2023-08-04,In-Store,Houston Store,Texas
2309,271,2025-02-04,Online,Los Angeles Store,California
2310,385,2024-11-01,Online,Los Angeles Store,California
2311,60,2024-05-25,In-Store,San Francisco Store,California
2312,1131,2025-07-03,In-Store,Los Angeles Store,California
2313,220,2023-04-05,Online,Los Angeles Store,California
2314,1465,2024-05-07,Online,Miami Store,Florida
2315,1907,2025-02-03,Online,Houston Store,Texas
2316,1596,2025-10-18,Online,San Francisco Store,California
2317,96,2023-05-30,In-Store,Miami Store,Florida
2318,989,2025-11-12,Online,Los Angeles Store,California
2319,1113,2025-01-25,Online,Los Angeles Store,California
2320,1946,2024-02-03,Online,San Francisco Store,California
2321,2279,2024-02-14,Online,Houston Store,Texas
2322,968,2023-05-11,In-Store,San Francisco Store,California
2323,2323,2025-05-04,In-Store,Miami Store,Florida
2324,246,2023-05-28,In-Store,San Francisco Store,California
2325,2159,2024-01-16,Online,Los Angeles Store,California
2326,234,2024-07-05,Online,Miami Store,Florida
2327,2465,2023-10-22,In-Store,Los Angeles Store,California
2328,1152,2024-03-31,Online,Houston Store,Texas
2329,1261,2023-06-18,Online,Los Angeles Store,California
2330,803,2024-12-10,In-Store,Los Angeles Store,California
2331,1418,2023-02-06,In-Store,San Francisco Store,California
2332,655,2023-08-19,In-Store,Los Angeles Store,California
2333,2443,2023-09-11,In-Store,Miami Store,Florida
2334,111,2023-11-25,Online,Miami Store,Florida
2335,90,2025-09-06,Online,Houston Store,Texas
2336,763,2023-01-10,In-Store,Miami Store,Florida
2337,1304,2024-03-21,Online,San Francisco Store,California
2338,1357,2025-07-10,In-Store,Houston Store,Texas
2339,2180,2025-04-15,In-Store,Miami Store,Florida
2340,1037,2023-03-19,Online,San Francisco Store,California
2341,1465,2023-07-12,In-Store,Miami Store,Florida
2342,98,2024-02-05,Online,Miami Store,Florida
2343,1144,2023-04-19,Online,Los Angeles Store,California
2344,293,2025-03-02,Online,Miami Store,Florida
2345,1840,2023-09-20,Online,Miami Store,Florida
2346,1735,2023-11-25,In-Store,San Francisco Store,California
2347,1025,2023-12-29,Online,San Francisco Store,California
2348,2298,2023-09-16,In-Store,Los Angeles Store,California
2349,652,2023-03-26,In-Store,Miami Store,Florida
2350,2197,2023-11-04,In-Store,Los Angeles Store,California
2351,2092,2023-09-19,In-Store,Miami Store,Florida
2352,1907,2025-03-07,Online,Houston Store,Texas
2353,1722,2024-09-22,Online,Houston Store,Texas
2354,1068,2024-11-10,In-Store,Los Angeles Store,California
2355,2210,2025-05-14,In-Store,Los Angeles Store,California
2356,1817,2023-11-20,Online,Los Angeles Store,California
2357,253,2025-07-13,In-Store,San Francisco Store,California
2358,132,2024-12-27,Online,San Francisco Store,California
2359,1908,2025-09-04,In-Store,San Francisco Store,California
2360,1911,2023-08-05,Online,Los Angeles Store,California
2361,1680,2024-03-23,In-Store,Miami Store,Florida
2362,1133,2023-11-15,In-Store,Houston Store,Texas
2363,1059,2025-09-20,Online,Los Angeles Store,California
2364,1926,2023-02-06,In-Store,San Francisco Store,California
2365,2323,2024-12-31,In-Store,San Francisco Store,California
2366,187,2025-10-07,Online,Los Angeles Store,California
2367,949,2025-11-23,In-Store,Los Angeles Store,California
2368,2291,2023-02-08,Online,San Francisco Store,California
2369,264,2023-07-28,Online,Miami Store,Florida
2370,1998,2025-04-09,In-Store,San Francisco Store,California
2371,522,2025-05-05,In-Store,San Francisco Store,California
2372,1565,2025-06-17,In-Store,Los Angeles Store,California
2373,783,2024-08-23,In-Store,Miami Store,Florida
2374,535,2025-01-29,In-Store,San Francisco Store,California
2375,210,2024-03-09,In-Store,San Francisco Store,California
2376,2094,2025-04-21,In-Store,Houston Store,Texas
2377,1564,2023-02-01,Online,Los Angeles Store,California
2378,26,2024-01-28,In-Store,Houston Store,Texas
2379,175,2025-06-28,Online,Houston Store,Texas
2380,1540,2023-07-11,In-Store,San Francisco Store,California
2381,1335,2023-09-27,In-Store,Los Angeles Store,California
2382,322,2025-01-07,Online,Miami Store,Florida
2383,1603,2023-03-18,In-Store,San Francisco Store,California
2384,1159,2025-01-04,In-Store,Miami Store,Florida
2385,55,2025-06-02,Online,Miami Store,Florida
2386,1567,2023-10-11,In-Store,Los Angeles Store,California
2387,1610,2024-06-27,In-Store,Houston Store,Texas
2388,1873,2024-10-10,In-Store,Los Angeles Store,California
2389,2195,2023-09-07,Online,Miami Store,Florida
2390,1509,2023-04-05,In-Store,San Francisco Store,California
2391,2068,2023-01-17,In-Store,Miami Store,Florida
2392,333,2023-04-27,In-Store,San Francisco Store,California
2393,1579,2025-09-09,In-Store,San Francisco Store,California
2394,907,2023-11-29,Online,Los Angeles Store,California
2395,911,2024-10-07,Online,Miami Store,Florida
2396,401,2023-04-26,In-Store,Houston Store,Texas
2397,950,2025-08-20,In-Store,Miami Store,Florida
2398,1330,2025-04-26,Online,Miami Store,Florida
2399,2076,2023-11-12,Online,Houston Store,Texas
2400,1911,2025-03-20,In-Store,Los Angeles Store,California
2401,101,2024-01-07,Online,Miami Store,Florida
2402,551,2025-01-29,In-Store,Miami Store,Florida
2403,2401,2025-05-26,Online,San Francisco Store,California
2404,1706,2025-09-03,Online,Miami Store,Florida
2405,2344,2023-06-05,Online,Houston Store,Texas
2406,353,2024-09-05,Online,San Francisco Store,California
2407,1019,2025-11-02,In-Store,Los Angeles Store,California
2408,1180,2024-05-22,Online,San Francisco Store,California
2409,1098,2024-04-09,Online,Houston Store,Texas
2410,980,2025-02-21,In-Store,Houston Store,Texas
2411,1356,2025-03-14,Online,San Francisco Store,California
2412,739,2023-08-08,Online,Los Angeles Store,California
2413,977,2023-01-15,In-Store,San Francisco Store,California
2414,1372,2023-04-27,Online,Los Angeles Store,California
2415,2281,2023-11-27,In-Store,San Francisco Store,California
2416,1802,2023-02-25,In-Store,Houston Store,Texas
2417,2150,2023-11-04,In-Store,Miami Store,Florida
2418,953,2023-08-10,In-Store,Miami Store,Florida
2419,481,2025-03-07,Online,Los Angeles Store,California
2420,1238,2023-05-31,In-Store,Los Angeles Store,California
2421,108,2023-04-22,Online,Los Angeles Store,California
2422,973,2024-11-13,Online,Houston Store,Texas
2423,1627,2023-11-28,Online,San Francisco Store,California
2424,704,2025-06-11,Online,Houston Store,Texas
2425,2383,2023-06-10,Online,Miami Store,Florida
2426,2134,2023-10-05,Online,Los Angeles Store,California
2427,875,2025-06-15,Online,San Francisco Store,California
2428,1448,2024-05-11,Online,Miami Store,Florida
2429,2412,2024-10-16,Online,Miami Store,Florida
2430,2108,2025-11-25,Online,Miami Store,Florida
2431,1274,2023-10-30,In-Store,Houston Store,Texas
2432,560,2024-03-13,In-Store,Los Angeles Store,California
2433,117,2024-12-26,In-Store,Miami Store,Florida
2434,874,2025-11-21,Online,Los Angeles Store,California
2435,968,2023-07-05,In-Store,Houston Store,Texas
2436,1569,2024-11-03,In-Store,Miami Store,Florida
2437,44,2025-09-27,In-Store,Houston Store,Texas
2438,509,2023-10-06,Online,Houston Store,Texas
2439,2012,2024-11-13,Online,Los Angeles Store,California
2440,1189,2025-10-22,Online,Miami Store,Florida
2441,1316,2025-10-07,Online,Houston Store,Texas
2442,849,2025-07-13,In-Store,Miami Store,Florida
2443,1880,2024-01-15,In-Store,Los Angeles Store,California
2444,917,2025-04-14,In-Store,Houston Store,Texas
2445,799,2025-09-25,In-Store,Los Angeles Store,California
2446,876,2023-10-12,Online,Miami Store,Florida
2447,1761,2024-02-25,Online,Miami Store,Florida
2448,2334,2023-04-23,Online,Los Angeles Store,California
2449,819,2025-10-14,In-Store,San Francisco Store,California
2450,2169,2023-08-16,Online,Houston Store,Texas
2451,945,2024-06-11,Online,Miami Store,Florida
2452,907,2024-05-10,In-Store,Miami Store,Florida
2453,13,2023-01-31,In-Store,Houston Store,Texas
2454,603,2023-06-11,Online,Los Angeles Store,California
2455,200,2024-12-05,Online,Los Angeles Store,California
2456,1792,2024-12-22,Online,Los Angeles Store,California
2457,448,2024-03-21,Online,San Francisco Store,California
2458,1812,2025-01-13,Online,San Francisco Store,California
2459,841,2024-03-02,Online,Miami Store,Florida
2460,590,2024-05-18,In-Store,Los Angeles Store,California
2461,1154,2024-12-21,In-Store,Houston Store,Texas
2462,2091,2024-11-14,In-Store,Miami Store,Florida
2463,520,2024-08-04,Online,Houston Store,Texas
2464,1037,2025-11-23,In-Store,Miami Store,Florida
2465,725,2025-01-05,Online,San Francisco Store,California
2466,988,2024-11-21,Online,Miami Store,Florida
2467,803,2025-01-27,In-Store,San Francisco Store,California
2468,2350,2025-01-23,Online,Miami Store,Florida
2469,527,2023-01-24,Online,Los Angeles Store,California
2470,1666,2023-02-24,In-Store,Houston Store,Texas
2471,1139,2025-11-15,In-Store,Los Angeles Store,California
2472,460,2025-03-14,In-Store,Miami Store,Florida
2473,932,2023-11-23,Online,Miami Store,Florida
2474,1987,2025-08-27,In-Store,Miami Store,Florida
2475,325,2023-07-05,In-Store,San Francisco Store,California
2476,579,2024-05-09,Online,Houston Store,Texas
2477,1538,2025-11-01,In-Store,Houston Store,Texas
2478,2001,2024-03-09,In-Store,Miami Store,Florida
2479,2382,2023-07-27,In-Store,Miami Store,Florida
2480,2332,2023-05-13,Online,San Francisco Store,California
2481,475,2024-01-04,Online,Los Angeles Store,California
2482,1078,2024-02-27,Online,Los Angeles Store,California
2483,1482,2025-10-29,Online,Houston Store,Texas
2484,1603,2023-09-01,In-Store,San Francisco Store,California
2485,1444,2025-02-20,Online,Miami Store,Florida
2486,632,2024-09-15,Online,Houston Store,Texas
2487,703,2024-07-20,In-Store,San Francisco Store,California
2488,2457,2024-06-10,In-Store,Los Angeles Store,California
2489,982,2023-02-06,In-Store,San Francisco Store,California
2490,1328,2023-06-27,Online,Los Angeles Store,California
2491,1959,2024-09-30,Online,San Francisco Store,California
2492,559,2025-05-01,Online,Houston Store,Texas
2493,222,2023-03-13,In-Store,Los Angeles Store,California
2494,1557,2023-12-18,In-Store,Houston Store,Texas
2495,2206,2024-09-14,Online,Houston Store,Texas
2496,348,2023-04-15,In-Store,Los Angeles Store,California
2497,1183,2023-08-09,In-Store,Los Angeles Store,California
2498,889,2025-05-12,In-Store,Miami Store,Florida
2499,922,2024-06-01,Online,Miami Store,Florida
2500,1259,2023-10-26,In-Store,Miami Store,Florida
2501,405,2025-05-10,In-Store,Houston Store,Texas
2502,1281,2023-02-11,Online,Houston Store,Texas
2503,677,2025-02-09,Online,Miami Store,Florida
2504,589,2025-06-15,In-Store,Houston Store,Texas
2505,1621,2024-05-06,In-Store,Houston Store,Texas
2506,1595,2025-12-06,Online,Los Angeles Store,California
2507,566,2023-03-26,Online,Los Angeles Store,California
2508,704,2025-12-17,In-Store,Houston Store,Texas
2509,858,2025-09-17,In-Store,Miami Store,Florida
2510,1285,2024-12-11,In-Store,San Francisco Store,California
2511,585,2023-07-28,In-Store,Miami Store,Florida
2512,232,2023-02-08,Online,San Francisco Store,California
2513,2318,2025-07-14,In-Store,Miami Store,Florida
2514,1246,2025-01-31,In-Store,Los Angeles Store,California
2515,52,2025-08-03,Online,Houston Store,Texas
2516,2164,2023-02-21,In-Store,Houston Store,Texas
2517,538,2024-01-09,Online,Los Angeles Store,California
2518,541,2025-07-19,In-Store,San Francisco Store,California
2519,1043,2023-06-05,In-Store,San Francisco Store,California
2520,815,2024-11-09,Online,San Francisco Store,California
2521,1416,2023-12-17,Online,Los Angeles Store,California
2522,1653,2023-03-10,In-Store,San Francisco Store,California
2523,419,2025-12-11,In-Store,Los Angeles Store,California
2524,2357,2024-10-15,In-Store,Miami Store,Florida
2525,864,2023-03-04,Online,Miami Store,Florida
2526,186,2024-05-23,In-Store,Los Angeles Store,California
2527,261,2023-10-19,Online,Houston Store,Texas
2528,1552,2025-03-31,Online,Miami Store,Florida
2529,1297,2023-05-30,In-Store,San Francisco Store,California
2530,2208,2025-05-30,Online,Los Angeles Store,California
2531,762,2024-12-04,In-Store,San Francisco Store,California
2532,224,2024-05-30,In-Store,San Francisco Store,California
2533,1280,2023-01-30,In-Store,Houston Store,Texas
2534,180,2023-11-22,In-Store,San Francisco Store,California
2535,2068,2025-08-06,In-Store,Houston Store,Texas
2536,1648,2023-01-16,Online,Miami Store,Florida
2537,632,2023-04-21,Online,Los Angeles Store,California
2538,1537,2025-05-21,In-Store,San Francisco Store,California
2539,2106,2024-12-13,In-Store,Los Angeles Store,California
2540,1964,2023-04-17,Online,San Francisco Store,California
2541,615,2024-01-14,Online,Los Angeles Store,California
2542,562,2023-06-11,Online,San Francisco Store,California
2543,2422,2023-10-10,Online,San Francisco Store,California
2544,622,2023-09-26,In-Store,San Francisco Store,California
2545,2136,2024-04-28,In-Store,San Francisco Store,California
2546,1014,2024-10-28,Online,San Francisco Store,California
2547,2062,2024-08-20,In-Store,San Francisco Store,California
2548,2181,2025-03-09,Online,San Francisco Store,California
2549,1961,2025-03-08,In-Store,San Francisco Store,California
2550,1058,2024-01-25,Online,San Francisco Store,California
2551,592,2024-02-20,In-Store,Los Angeles Store,California
2552,583,2024-03-01,Online,Houston Store,Texas
2553,1614,2025-09-23,Online,San Francisco Store,California
2554,1102,2025-05-16,In-Store,Houston Store,Texas
2555,289,2023-03-27,Online,San Francisco Store,California
2556,1569,2024-02-27,In-Store,San Francisco Store,California
2557,1444,2023-04-28,In-Store,Los Angeles Store,California
2558,7,2025-08-16,Online,Miami Store,Florida
2559,1184,2025-05-31,In-Store,Miami Store,Florida
2560,240,2025-09-18,In-Store,Los Angeles Store,California
2561,1987,2024-02-19,In-Store,Houston Store,Texas
2562,1447,2024-08-21,In-Store,Miami Store,Florida
2563,1750,2023-02-09,In-Store,Los Angeles Store,California
2564,2118,2024-12-03,Online,Los Angeles Store,California
2565,1904,2024-06-20,In-Store,Miami Store,Florida
2566,2264,2024-02-24,In-Store,Houston Store,Texas
2567,1078,2024-10-25,In-Store,Los Angeles Store,California
2568,2378,2023-04-05,In-Store,San Francisco Store,California
2569,848,2025-08-30,In-Store,Houston Store,Texas
2570,1312,2024-10-11,Online,Houston Store,Texas
2571,2093,2023-10-15,In-Store,Miami Store,Florida
2572,2246,2024-02-16,Online,Miami Store,Florida
2573,1240,2024-02-04,Online,San Francisco Store,California
2574,1505,2024-06-11,Online,Los Angeles Store,California
2575,1333,2025-11-07,Online,Miami Store,Florida
2576,2380,2023-05-16,In-Store,Miami Store,Florida
2577,696,2025-01-28,Online,Houston Store,Texas
2578,27,2025-04-22,Online,Miami Store,Florida
2579,2366,2024-12-10,In-Store,Miami Store,Florida
2580,2413,2025-10-21,In-Store,Miami Store,Florida
2581,960,2024-01-16,In-Store,Miami Store,Florida
2582,1527,2024-05-23,Online,Houston Store,Texas
2583,1869,2025-03-16,In-Store,San Francisco Store,California
2584,373,2024-04-20,In-Store,San Francisco Store,California
2585,1950,2025-08-11,Online,Los Angeles Store,California
2586,245,2025-04-28,In-Store,Miami Store,Florida
2587,1841,2025-06-15,In-Store,Houston Store,Texas
2588,1677,2023-02-01,In-Store,Los Angeles Store,California
2589,125,2023-04-28,In-Store,Los Angeles Store,California
2590,537,2023-07-10,Online,San Francisco Store,California
2591,1920,2023-03-15,In-Store,Houston Store,Texas
2592,1636,2024-09-14,In-Store,Houston Store,Texas
2593,1426,2025-05-20,Online,Houston Store,Texas
2594,1541,2024-08-08,In-Store,San Francisco Store,California
2595,531,2024-02-24,Online,San Francisco Store,California
2596,254,2024-04-17,In-Store,San Francisco Store,California
2597,2169,2023-04-24,Online,San Francisco Store,California
2598,661,2023-11-26,Online,San Francisco Store,California
2599,1802,2023-12-05,Online,Miami Store,Florida
2600,1061,2023-08-26,Online,Miami Store,Florida
2601,1366,2023-03-20,In-Store,Houston Store,Texas
2602,1037,2024-04-08,Online,Los Angeles Store,California
2603,1207,2024-08-27,In-Store,Houston Store,Texas
2604,2136,2024-07-15,Online,Los Angeles Store,California
2605,2094,2023-10-12,Online,San Francisco Store,California
2606,1143,2023-08-11,Online,Los Angeles Store,California
2607,1555,2024-08-15,In-Store,Houston Store,Texas
2608,1756,2024-01-08,Online,Houston Store,Texas
2609,1966,2025-06-29,In-Store,Los Angeles Store,California
2610,745,2025-04-07,In-Store,Miami Store,Florida
2611,1630,2023-08-24,In-Store,San Francisco Store,California
2612,967,2024-11-01,In-Store,San Francisco Store,California
2613,763,2025-04-07,In-Store,Houston Store,Texas
2614,794,2025-02-01,In-Store,Miami Store,Florida
2615,744,2024-01-15,In-Store,Los Angeles Store,California
2616,1070,2025-03-04,In-Store,San Francisco Store,California
2617,1532,2024-09-05,In-Store,Miami Store,Florida
2618,558,2024-07-16,Online,San Francisco Store,California
2619,1995,2024-02-24,Online,Miami Store,Florida
2620,526,2023-02-21,Online,Miami Store,Florida
2621,840,2025-03-29,Online,Houston Store,Texas
2622,3,2023-07-24,Online,San Francisco Store,California
2623,1052,2025-09-27,In-Store,Los Angeles Store,California
2624,1405,2024-12-31,In-Store,Houston Store,Texas
2625,157,2023-09-14,In-Store,Houston Store,Texas
2626,1938,2023-07-04,In-Store,Los Angeles Store,California
2627,1955,2023-05-25,In-Store,Houston Store,Texas
2628,511,2025-11-03,In-Store,Miami Store,Florida
2629,687,2023-09-03,In-Store,Miami Store,Florida
2630,1138,2023-07-06,Online,San Francisco Store,California
2631,1413,2025-05-15,Online,San Francisco Store,California
2632,1511,2023-02-09,Online,Los Angeles Store,California
2633,571,2024-08-23,Online,San Francisco Store,California
2634,715,2025-08-19,In-Store,Miami Store,Florida
2635,1339,2025-09-12,In-Store,Los Angeles Store,California
2636,2287,2023-01-09,In-Store,Los Angeles Store,California
2637,2351,2023-12-16,Online,San Francisco Store,California
2638,991,2023-03-25,In-Store,Miami Store,Florida
2639,334,2024-06-16,In-Store,Los Angeles Store,California
